"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"BB[44,1]",-1.35458383118791,1.38755278168162,-4.18859680875681,-2.25550274089344,-1.31521090867675,-0.413517626678874,1.25737291843818,1.00158045913183,3300
"BB[45,1]",-2.46855578342542,1.60297242325096,-5.74786509030851,-3.51414890143838,-2.42282349755844,-1.38233806087534,0.563205401794253,1.00130027524667,6000
"BB[46,1]",0.911752464585556,0.579594387726773,-0.171510054063824,0.513441116624313,0.895965508107611,1.2927640116997,2.08364395229868,1.00136939730873,5000
"BB[47,1]",0.913970210861485,0.579867030895947,-0.197240860118123,0.520859433586982,0.906935658317041,1.28743895677432,2.09862910137494,1.00183069828841,2300
"BB[48,1]",-2.09733118833843,1.52150107159133,-5.2806416879042,-3.07373259838638,-2.04271156646466,-1.04874894885832,0.713210878969923,1.00109270617121,16000
"BB[49,1]",-0.763919459912669,0.51231309159169,-1.8175118265648,-1.09737680812515,-0.747075935138009,-0.414827129293626,0.202288080112275,1.00136679111625,5000
"BB[50,1]",-2.50207024088332,1.61570472813748,-5.81506077598443,-3.56666920688303,-2.45038218877254,-1.39482009504128,0.549102907020828,1.00110051818423,15000
"BB[51,1]",-6.04859445666783,1.96000897293266,-9.96446916441473,-7.35359767831062,-5.98770898089745,-4.69308907269571,-2.30926498100243,1.00097321337625,45000
"BB[52,1]",-4.60847735320058,1.87089219386788,-8.34794880861843,-5.85635621155438,-4.57445661701763,-3.3230092900611,-1.07473653368013,1.00180068018779,2400
"BB[53,1]",-3.90996142214485,1.79258483906858,-7.4882048003967,-5.12342291079362,-3.899573330269,-2.68135979401218,-0.472691968339934,1.00191653027772,2100
"BB[54,1]",-4.0238754726696,1.86644862751264,-7.78579405358194,-5.26067177059376,-3.96342781781689,-2.75548099272457,-0.532264935103204,1.00249918420024,1300
"BB[55,1]",-2.95441564205019,1.78473166579103,-6.50832979930457,-4.14171644350205,-2.91165151516225,-1.73552025357854,0.432585527143352,1.00178277762152,2500
"BB[56,1]",-4.93463914466663,1.80342628965462,-8.55791730391486,-6.12255455455822,-4.91084169240238,-3.69476988705114,-1.52730777653264,1.00102662515616,33000
"BB[57,1]",-2.56638943533345,1.7498320267396,-6.13315545946334,-3.729484919146,-2.53472497233805,-1.34749114746498,0.691980022465397,1.00160890136487,3100
"BB[58,1]",-2.59648858443058,1.76693583562998,-6.16579628037074,-3.75361450188951,-2.55906624143173,-1.39644212508533,0.732285440440986,1.00098864230827,45000
"BB[59,1]",-4.08329779395056,1.84733197478521,-7.78937235596757,-5.31569319051338,-4.05064412043014,-2.82999754670251,-0.575801152596826,1.00120392756707,8400
"BB[60,1]",-0.607501356507025,1.53205303082699,-3.78644029555946,-1.58586271209065,-0.535807297834941,0.432346975509153,2.25781945666039,1.001016301742,39000
"BB[61,1]",2.26359866380401,1.4920373572735,-0.573512762712467,1.26337964770258,2.22938223896844,3.22569124385227,5.3027627199796,1.00097596058673,45000
"BB[62,1]",-3.88766641228949,1.70486475219184,-7.41320610754834,-5.00065456785335,-3.83494383540061,-2.71604512478666,-0.670216197002873,1.0017260128414,2600
"BB[63,1]",-3.53842831018195,1.79858379341207,-7.21084920558675,-4.74512251733252,-3.52172047907307,-2.29602099102107,-0.108747690170688,1.00111115018782,14000
"BB[64,1]",-5.29823988882456,1.86067458480122,-9.02332345570315,-6.5271835790026,-5.25481068047307,-4.02922255930726,-1.76161665265774,1.00187787976508,2200
"BB[65,1]",-3.25218289681229,1.75599382945238,-6.79545662339545,-4.42658945249626,-3.21303128753377,-2.05295997381863,0.0842583717830659,1.00104060907012,27000
"BB[66,1]",-3.09757719340646,1.78732691550363,-6.80404794634016,-4.26711420371742,-3.04537668957405,-1.85855723491643,0.238934200070502,1.00167510331183,2800
"BB[67,1]",-3.85940265525178,1.75485281550165,-7.3987657017545,-5.02075876301725,-3.79492002098537,-2.66397867044612,-0.518191597377109,1.00160438931525,3100
"BB[68,1]",-4.44690625773445,1.83368372329523,-8.13757523861779,-5.6344390007478,-4.4113501280652,-3.20004203156619,-0.955810953451227,1.00131999481132,5600
"BB[69,1]",-2.3078568544316,1.63022895182726,-5.65149374584126,-3.38204022522917,-2.24760664905764,-1.20273026722644,0.751977509063477,1.00156857250193,3300
"BB[70,1]",-0.118770614206214,1.40266945435549,-2.86223172589334,-1.05628005301769,-0.104839274485659,0.809647603670554,2.67818082490238,1.001274690125,6500
"BB[71,1]",0.0489631346704027,0.568025765082241,-1.06917894897384,-0.326045123770843,0.0453460031082242,0.423828799252154,1.1660423828699,1.00140142402135,4600
"BB[72,1]",-2.51144195492312,1.53421651601623,-5.70338104703461,-3.50393712302028,-2.43461265697286,-1.47067819690174,0.323409966137501,1.00101201608483,43000
"BB[73,1]",-2.94331020830764,1.26773181585266,-5.71187435999657,-3.74881855075653,-2.85006733801279,-2.04335129387246,-0.758523944466111,1.00146861486109,4000
"BB[74,1]",-3.89385565060502,1.59857022472404,-7.18317089277552,-4.95006982195454,-3.84077753161845,-2.77370702189068,-0.966870142964366,1.00154878185326,3400
"BB[75,1]",-2.11707389724041,1.38765491190869,-4.98883419592303,-3.0148527139986,-2.05308136180262,-1.15357289236563,0.459468341032107,1.00100806946336,45000
"BB[76,1]",-1.958286726066,1.56928401390974,-5.21722805840594,-2.92781838444974,-1.90343074864332,-0.900325782433484,0.989796382158795,1.00114694667898,11000
"BB[77,1]",-1.53622241634034,0.606951563982092,-2.83201617167664,-1.91812101574215,-1.49680928279736,-1.11791187481093,-0.451371403655996,1.00141731648761,4400
"BB[78,1]",-2.90020974758941,1.33103678642627,-5.75468176989758,-3.73302383199182,-2.79772739085758,-1.95870251588403,-0.582850244709677,1.00104549506214,25000
"BB[79,1]",0.456334078637772,1.40975938629382,-2.29550575429873,-0.486297328633782,0.44613566455433,1.38399020285734,3.26820364415076,1.00102847857329,32000
"BB[80,1]",1.79969929781551,0.869676094261591,0.204095018292701,1.212420906057,1.75228598075903,2.34588061907168,3.65919049240351,1.00111863210679,13000
"BB[81,1]",-3.07296649163887,1.48377272994319,-6.17945609125239,-4.01596687499224,-2.98426997639155,-2.04224924924601,-0.420250984301853,1.00099461079982,45000
"BB[82,1]",-3.3944691185733,1.60694507974646,-6.68784920049541,-4.45395587168331,-3.35020353810633,-2.2792125882915,-0.380184877287329,1.00112534544616,12000
"BB[83,1]",-3.33443983784731,1.61251490653936,-6.64333261851945,-4.4033557403051,-3.2948259993115,-2.1972384368665,-0.36638124283133,1.00133249970174,5500
"BB[84,1]",-2.08702476497953,1.57600452174902,-5.31701853658288,-3.1299232580392,-2.01608484025985,-1.02164664450938,0.859045499141023,1.00105896167371,21000
"BB[85,1]",-5.80637157413063,1.78251189462721,-9.37282748724923,-6.98913383672839,-5.79215176263511,-4.59923583685203,-2.3714585454456,1.00168345544583,2800
"BB[86,1]",-4.12305787010386,1.4117207853556,-7.20106734001148,-5.01353705965272,-4.03081814533825,-3.12667915983185,-1.61187136364491,1.00116945914202,9800
"BB[87,1]",0.830332865122121,0.968489863225043,-1.00125580153629,0.187131004798333,0.802287840368058,1.44727632677183,2.82692170526843,1.00099679094225,45000
"BB[88,1]",-4.26841387976491,1.64254456291944,-7.66275144533876,-5.34449981166369,-4.18991256342887,-3.11692977997552,-1.28662894698111,1.00143303300875,4300
"BB[89,1]",0.794215244883084,0.597732592400327,-0.329631880428188,0.384103930150013,0.784291715365568,1.19312293440538,2.00809604757487,1.00105377469494,23000
"BB[90,1]",-2.13213861923979,0.730392212894586,-3.71099915116464,-2.58255815950566,-2.08060901437962,-1.62762764723715,-0.831889291192228,1.00105049177616,23000
"BB[91,1]",-2.6194059732136,1.53283932672207,-5.8268189306928,-3.60556596200545,-2.5547537280849,-1.56358515659483,0.188019988021046,1.00187964200283,2200
"BB[92,1]",-1.64615880402471,1.64904962374645,-5.04176706798967,-2.72665565287573,-1.60221016103715,-0.533152958474204,1.51519939344539,1.00133297112878,5400
"BB[93,1]",-5.34346048246155,1.76884075015958,-8.89167131352284,-6.51522268471026,-5.31763687962615,-4.14945829415032,-1.93857500960554,1.00133114619405,5500
"BB[94,1]",0.736850889203646,1.48883033495222,-2.19852622894025,-0.25543771877785,0.775681780818632,1.7325693332714,3.5939921765064,1.00163646390435,3000
"BB[95,1]",2.83662282882784,1.32469707355793,0.444936743830102,1.93543729783168,2.75185294097946,3.66309540365208,5.65934764534431,1.0011757991677,9500
"BB[96,1]",-2.67737864944859,1.22963249963306,-5.30392940058142,-3.44597799427418,-2.58020037963746,-1.82520592080097,-0.496627598448096,1.00104879951753,24000
"BB[97,1]",0.723056505385208,1.22756997120179,-1.65254950216475,-0.0926070389617599,0.705031648023759,1.51726613108525,3.23180947791765,1.00124865042092,7100
"BB[98,1]",-2.67531247495518,1.05117153622179,-4.9139753569253,-3.33939737281872,-2.61517911289132,-1.93791685387606,-0.786156966149619,1.00108805779785,16000
"BB[99,1]",-4.08501833918194,1.38891917979374,-7.05403602147329,-4.96875105339231,-3.98302856700862,-3.08822144599189,-1.66089437959831,1.00110308414542,15000
"BB[100,1]",1.42045420705664,0.77173996472322,0.0239044122408328,0.879660052064831,1.3857574229448,1.90575624686927,3.0642426519613,1.00192376248201,2100
"BB[101,1]",-1.99016091421059,1.0718813187104,-4.28055467855079,-2.66604209381711,-1.91011002269021,-1.24860504286531,-0.0749963620539287,1.00113685248526,12000
"BB[102,1]",0.257843349767472,1.36994233039243,-2.38481024510358,-0.653978020111864,0.219319403725764,1.13059400604559,3.03932078865661,1.00119170374897,8800
"BB[103,1]",-2.35865788477808,1.38840301147656,-5.3061342776312,-3.21911540350651,-2.28584621985187,-1.38975800724989,0.151795093280923,1.00182899936244,2300
"BB[104,1]",-4.0274591310992,1.65668938006675,-7.39389900834983,-5.10753875085354,-3.97838849470245,-2.89700484185911,-0.919485455229907,1.00110007576574,15000
"BB[105,1]",2.2262135237679,0.686193075650641,1.01484967080456,1.73843783734944,2.18200463995692,2.65848341323326,3.69084733750681,1.00101689656284,39000
"BB[106,1]",-1.0250672420607,1.40396263235701,-3.8338176171942,-1.94030221239572,-1.02124553924008,-0.0948009493144089,1.73455289556793,1.00097404144722,45000
"BB[107,1]",-2.68179169542876,1.61402675108964,-5.9575738017047,-3.73306346848594,-2.63273241724187,-1.58004419513397,0.396311780244247,1.00102723474658,32000
"BB[108,1]",-2.42386574537939,1.29085475677828,-5.20316000323889,-3.23810669407148,-2.34310448035321,-1.52375845771448,-0.114874462573145,1.00145439986094,4100
"BB[109,1]",0.0918405183388813,1.47706817380218,-2.80798780012571,-0.882687833788844,0.0858417671362559,1.04704791158993,3.01152717344933,1.00121309093448,8100
"BB[110,1]",-2.51777830550026,1.51216779671971,-5.65419148231664,-3.47996667423792,-2.46096291317996,-1.46360301435742,0.270813847507042,1.00112931831101,12000
"BB[111,1]",-2.44347462095391,1.26789554991417,-5.20208897888088,-3.24951046915083,-2.3377535244802,-1.56341624891574,-0.199624632581946,1.0012301340291,7600
"BB[112,1]",0.878189591208336,1.47812285461294,-1.9681328458384,-0.114191926981839,0.841767441286919,1.84803897186093,3.85880350238735,1.00104503771225,25000
"BB[113,1]",-3.1990337152473,1.31017107509892,-6.01746672422714,-4.02995260520525,-3.10664787531055,-2.26717266710803,-0.90809804532073,1.00239929425999,1400
"BB[114,1]",-3.62767015936758,1.62090541161546,-6.96382159716671,-4.71377075367472,-3.55934063127208,-2.49008619989876,-0.58997199098925,1.00150033125869,3700
"BB[115,1]",-1.39502872126288,1.50877369400779,-4.46951468443628,-2.37939730895836,-1.35919332219448,-0.379213296053561,1.47054381179307,1.00108262741799,17000
"BB[116,1]",-1.03183425352979,0.597451035319902,-2.27559969442919,-1.4190679112609,-1.01062601411476,-0.628201543501409,0.0769593355577452,1.00143323785561,4300
"BB[117,1]",-1.46880516828767,0.636214935033211,-2.80886056555247,-1.8698253903752,-1.43583431649885,-1.03362050143795,-0.304823175710157,1.00100658393391,45000
"BB[118,1]",-2.32391569527713,1.48241850283268,-5.37755038191264,-3.27540086274377,-2.2711493947911,-1.30123093040732,0.408539857867295,1.00117251071695,9700
"BB[119,1]",-2.50518447907786,1.06499784766271,-4.82815128748442,-3.15764981259868,-2.42944234432893,-1.74565106705439,-0.664311949601581,1.0012080111135,8200
"BB[120,1]",-3.12881806032384,1.5908251627525,-6.39175279408158,-4.19171551355219,-3.0731976551853,-2.02783518397483,-0.174200960461636,1.00099132047526,45000
"BB[121,1]",-0.0690258085524447,0.479434609816158,-1.01145335009465,-0.392035500705352,-0.068634261647108,0.248652158219119,0.88147305383219,1.0012446148672,7200
"BB[122,1]",1.44874161324722,0.577184890577028,0.378846829883864,1.05631144864834,1.42491869984329,1.81159982274535,2.64905695405487,1.00113203376526,12000
"BB[123,1]",-3.8445076409283,1.4614659772015,-6.94830633714962,-4.78249282693731,-3.74254404758238,-2.81606768268767,-1.26268408322467,1.00138260069796,4800
"BB[124,1]",-2.38301919614728,1.2918798552618,-5.12852320481097,-3.19326847291256,-2.28766044755943,-1.4806612075846,-0.0985588971269278,1.00112581577408,12000
"BB[125,1]",-2.17034836694014,1.02041337771354,-4.38835159707653,-2.79171504476628,-2.08869076142428,-1.45006234231913,-0.416787576933574,1.00102806685885,32000
"BB[126,1]",-3.58217389894337,1.6824642766189,-6.97579024077094,-4.6875411776325,-3.55322851568702,-2.40590047111151,-0.385463177121506,1.00119882788747,8600
"BB[127,1]",1.63122923085785,0.683121989795826,0.396593821501243,1.15734794528146,1.59521594483133,2.06234051508393,3.07692615774936,1.00111565740818,13000
"BB[128,1]",1.14851750472419,0.496110939470508,0.216176716824241,0.812271334625369,1.13402750217105,1.47159943109888,2.17127649580577,1.00100843515955,45000
"BB[129,1]",-0.853040089926259,1.23793824807974,-3.45482772141842,-1.63182959477153,-0.808225922572466,-0.0202244908511889,1.47401338377264,1.00104774545446,24000
"BB[130,1]",-1.75122285976851,1.46925508173498,-4.79470173025657,-2.70355341523611,-1.69916326213329,-0.732938029514115,0.991275361626602,1.00103453005361,29000
"BB[131,1]",-2.31145879849371,1.50789679896503,-5.42223939052319,-3.27709297713318,-2.25012193280881,-1.28825136657034,0.462026864356512,1.00115207707804,11000
"BB[132,1]",-3.39857710678562,1.3886305284315,-6.35601673476886,-4.28160959944363,-3.29797046694663,-2.43181525464438,-0.937848575272522,1.00103691007641,28000
"BB[133,1]",-1.87839875973598,0.833610430118344,-3.66358974889004,-2.40522216734179,-1.81155621687991,-1.29302773848963,-0.407537499359496,1.00109788273069,15000
"BB[134,1]",-0.479942377856641,1.24457333032242,-3.02269924596479,-1.28752604168259,-0.454158464258147,0.340883976227723,1.91175661439155,1.00118953733674,8900
"BB[135,1]",1.16270308229032,1.0451752274567,-0.76870146360847,0.456927902086424,1.11568991535571,1.81499962871371,3.36316828970219,1.00109409953068,16000
"BB[136,1]",-2.83887544858313,1.54079227825155,-6.04853236398451,-3.82969056880276,-2.77580814952122,-1.77167974979939,0.0253815966473932,1.0012538086183,6900
"BB[137,1]",2.87880737167739,0.862399425556679,1.354859061764,2.26441896369458,2.83863583053694,3.42059788724779,4.71372413265546,1.00113025439376,12000
"BB[138,1]",-2.2364439589532,1.35595827379379,-5.13815035391007,-3.06872846608256,-2.15312926504245,-1.29987444501395,0.20748793555336,1.00127624257002,6400
"BB[139,1]",-2.88446654876684,1.30311287157194,-5.66530307371281,-3.72065933382638,-2.76936457069936,-1.96006543261188,-0.580541289899873,1.00096814964944,45000
"BB[140,1]",2.76324403495851,1.44195201785642,0.157316032200599,1.75019600083289,2.70451108004001,3.6683766020368,5.80734521519582,1.00108273454715,17000
"BB[141,1]",-0.961940231572773,0.789625302007075,-2.63308854966569,-1.46047488069388,-0.92770997651431,-0.424264911337168,0.498885316023838,1.00114313632916,11000
"BB[142,1]",-1.68156884359289,1.45857645028163,-4.70145073366558,-2.62483717001267,-1.62892055824256,-0.681603337181751,1.07155032028103,1.00127750677357,6400
"BB[143,1]",-1.85703226151327,1.56441886765718,-5.02883963144075,-2.87159898256932,-1.81767051195648,-0.819113214420997,1.12219892917336,1.00108705564313,16000
"BB[144,1]",-1.99794992980024,1.06418315484653,-4.2705342759398,-2.66796374004395,-1.93122744578455,-1.2584247854455,-0.0979115233882673,1.00101606510736,39000
"BB[145,1]",0.45723264514468,0.916842885136888,-1.3018492123014,-0.154966342767385,0.437240614930064,1.05632582389827,2.30287773304312,1.00125942009129,6800
"BB[146,1]",0.321191109597192,0.902384272422704,-1.44828731694046,-0.280604281143664,0.314271261937143,0.913388421774245,2.12247788685755,1.00140359842436,4600
"BB[147,1]",-0.263966485016837,0.902082584508173,-2.07866931479466,-0.852462632496606,-0.246713378371855,0.336381373504671,1.46022412106812,1.00101074296565,44000
"BB[148,1]",2.76521985021318,0.833716796731545,1.31489045353183,2.16974385874559,2.70317685423406,3.29663099570948,4.55383061381092,1.00128180058267,6300
"BB[149,1]",-1.85963792526668,1.23772063677187,-4.46218072252189,-2.62680696332029,-1.79624426106132,-1.00838655511036,0.374213155598711,1.0012967329385,6000
"BB[150,1]",-2.51107849011355,0.981344521726792,-4.64434278990119,-3.11790977313504,-2.43122383636713,-1.82581276977102,-0.812377753549038,1.00139391989499,4700
"BB[151,1]",-1.00022870182716,1.4239075115693,-3.91412845499039,-1.91984064122123,-0.954991783723412,-0.0502875472811261,1.6906213294105,1.0012455504191,7100
"BB[152,1]",-2.02042472220214,1.5738464986887,-5.17101080315103,-3.0620161115452,-1.97676035370375,-0.949683752317255,0.988366939835497,1.00180506132333,2400
"BB[153,1]",1.36778960845841,0.543996362749864,0.364053992777851,0.985707476484475,1.3451625417244,1.71773398889285,2.49490524503127,1.00098965412462,45000
"BB[154,1]",1.46351047931616,0.635234826843293,0.320710902057566,1.01284412897472,1.42685128573849,1.87136475107054,2.80638371417735,1.00121233699883,8100
"BB[155,1]",1.44772586973981,0.979716980670326,-0.352968824832823,0.785770803071353,1.40593056907094,2.0562386071441,3.52100930950351,1.00155786426579,3400
"BB[156,1]",1.36842005816121,0.725309671416574,0.0486041334234307,0.861444503661641,1.33098314932609,1.84000508511358,2.88337098107498,1.00184127571109,2300
"BB[157,1]",3.47406824139104,1.02422117204931,1.71802439977199,2.75880865537733,3.39465513371437,4.09382073657574,5.71268665134038,1.00156254544729,3400
"BB[158,1]",0.522503309539117,1.06145519893377,-1.50227063248949,-0.19596709688396,0.502338678864671,1.20045182750654,2.68106805541595,1.00131866683995,5700
"BB[159,1]",-2.37972908755805,1.58419305605793,-5.62051023747334,-3.42054355932788,-2.35306353115672,-1.28994106661493,0.609346388418986,1.00108976855137,16000
"BB[160,1]",0.719629777662716,1.00881265681516,-1.2178299565165,0.0551408290542681,0.694263564750353,1.36574915637944,2.75687779771498,1.0015329883116,3500
"BB[161,1]",1.76684371383792,0.886099534906035,0.151980926877812,1.15475408782881,1.72107007279862,2.33339408747956,3.64252440334424,1.00108911046673,16000
"BB[162,1]",1.74638140791095,0.825667673805086,0.251113241068003,1.1770751976942,1.69616906796856,2.2702254634487,3.5128363648075,1.00107770609032,18000
"BB[163,1]",2.95227846761239,0.888171973735177,1.37278449736533,2.32335555681264,2.89562141808879,3.50819773578233,4.85324847015801,1.00167133799725,2800
"BB[164,1]",0.955977722238348,1.00109952550716,-0.924964635253589,0.284056940334361,0.912886912478131,1.60333792001002,3.01482630241445,1.00098782001608,45000
"BB[165,1]",1.26096200626476,0.757489241398255,-0.144232619664401,0.74437266798247,1.23299898195413,1.73132125777613,2.84374070391611,1.00159601914056,3200
"BB[166,1]",-2.01956893928102,1.31651949085384,-4.79079654821676,-2.84103473531367,-1.9497339884225,-1.11162344759835,0.342703232737351,1.00127612911182,6400
