"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"BB[148,1]",-0.0387775607633287,0.992832672878882,-1.99703078444586,-0.700565113569576,-0.0207821559153632,0.615217470485571,1.92753075113063,1.00123582954288,7400
"BB[149,1]",-1.97437393277059,0.980567678917804,-4.07538347540088,-2.58266882116433,-1.91504295080131,-1.29354018665331,-0.231773294464911,1.00114097006379,11000
"BB[150,1]",-3.78611499083948,1.29836195812238,-6.63873296328141,-4.58801586882137,-3.68363670713769,-2.8685681990672,-1.55891287881034,1.00140990171878,4500
"BB[151,1]",0.866879995552195,0.506078489271185,-0.0845815702594628,0.520673545832666,0.855007440491214,1.19850676430288,1.89058935397721,1.00096937773969,45000
"BB[152,1]",-5.15042499101894,1.57085531861477,-8.39812404029386,-6.18793516482559,-5.06856203661187,-4.04377389336711,-2.30761316212639,1.00112957655159,12000
"BB[153,1]",-3.24902712031598,1.38882495384562,-6.30394258631143,-4.10965210693146,-3.14839836092658,-2.28216139266922,-0.824315530763777,1.00170428792495,2700
"BB[154,1]",-2.27931116271607,1.15331840275787,-4.73917175569656,-3.00064113000282,-2.21072404827261,-1.48780870745046,-0.179203442587842,1.00233225643511,1500
"BB[155,1]",-4.13006908595344,1.5230127593154,-7.30718957517451,-5.12036343349334,-4.04833959367671,-3.06014714639576,-1.37698145148618,1.00115318334031,11000
"BB[156,1]",-1.7986700688132,1.29864461021112,-4.54397735501548,-2.61869298528242,-1.73068159355283,-0.904023258646378,0.55728481982388,1.00128211236107,6300
"BB[157,1]",-1.04680244639694,0.940532522642796,-2.98160346534512,-1.64642727318647,-1.02308257079951,-0.416515400686802,0.73902660284651,1.00142985977907,4300
"BB[158,1]",-3.5968205846194,1.44693481663414,-6.62344016727776,-4.54010161432506,-3.52563786894793,-2.57616017765795,-0.9946011275238,1.00108575505559,17000
"BB[159,1]",0.257054131101913,0.995451209471885,-1.65656845629272,-0.39773318444472,0.238867698882006,0.898610433601542,2.24511938251071,1.00120979071887,8200
"BB[160,1]",-1.45604747284775,1.02417732739347,-3.61618255828451,-2.09685206589478,-1.41027446847931,-0.762812746517224,0.422432779813608,1.00151691173336,3600
"BB[161,1]",1.43684679920729,0.672583573295309,0.211792981632941,0.976728482653655,1.39786752317336,1.85523151512537,2.87726180570076,1.00101807760173,38000
"BB[162,1]",-3.39769637742365,1.12065376913611,-5.85714025797064,-4.08585145452751,-3.29153553631648,-2.58357151611465,-1.47871644185995,1.00112042654307,13000
"BB[163,1]",-2.13888950333063,0.975981172343178,-4.25427762535166,-2.73611270774089,-2.07386768473508,-1.46026154701206,-0.428167999676231,1.00126148258616,6800
"BB[164,1]",-1.00109628726676,0.866019459279115,-2.80037925616577,-1.55877562266604,-0.972913898102317,-0.414113088712142,0.634235239451583,1.00161330096115,3100
"BB[165,1]",-3.15264455392481,1.30471348612052,-5.97883853570874,-3.97040634592575,-3.03974018865291,-2.21330273983313,-0.935242926150099,1.00107976447018,17000
"BB[166,1]",-2.30869420422595,1.01408050264682,-4.44572810714136,-2.95027195343971,-2.24830733726425,-1.59065262033294,-0.50608921421751,1.00096900301202,45000
